T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
11,1,537775,75,5587288,0,0,32493,430589,0,422,186059,3362197
5,900,440182,28,6380171,0,0,18322,259774,0,1170,165210,2808315
4,294,573891,50,5442919,0,0,37429,504332,0,1880,158159,2685464
2,181,363969,53,4524884,0,0,15277,321571,0,1391,130412,2531827
16,318,793399,95,7288860,0,0,38905,735095,0,521,254191,3922862
9,970,662170,85,6395254,0,0,32386,442297,0,4173,222175,3341210
2,1,469259,76,4877616,0,0,24967,371324,0,4989,179094,3071754
4,422,635059,41,4878459,0,0,31855,388420,0,4250,175882,2433650
6,341,494844,21,4306999,0,0,35867,511889,0,1233,172533,2204451
4,241,596973,38,4747872,0,0,36808,523680,0,3108,193254,2683509
2,229,597403,69,5922756,0,0,27604,502241,0,249,201213,3067343
6,127,297407,21,3597061,0,0,17224,254569,0,101,128215,1685269
8,247,491129,42,5028211,0,0,27073,345151,0,3319,167199,2310248
8,266,551046,35,5848004,0,0,31305,394027,0,4042,187330,2483067
2,203,580947,41,5825247,0,0,16341,307468,0,5095,193914,2733910
0,219,392807,37,4575705,0,0,46670,558279,0,2993,157614,2448270
0,1088,513004,45,6211734,0,0,27059,559924,0,4962,185465,2912923
0,246,357680,14,4350717,0,0,21368,331230,0,2694,154918,2271560
6,186,479355,32,4461056,0,0,30415,479492,0,5294,161994,2701394
6,336,700816,38,6518998,0,0,36248,429062,0,3259,249537,3758515
12,294,589347,64,6644343,0,0,35724,480756,0,589,217935,3145184
4,502,532573,75,7512784,0,0,28433,544696,0,3516,188240,3173092
6,291,522797,59,6581470,0,0,27715,495127,0,5977,209250,2900830
10,504,440621,44,6622352,0,0,64346,892324,0,5067,169141,2794145
10,573,441453,26,6065215,0,0,31642,414110,0,2629,173130,2636812
4,179,421895,39,6456739,0,0,24959,386897,0,388,165337,2585896
5,311,422605,41,5975023,0,0,30430,447760,0,1138,157358,2378583
4,429,582129,77,6821097,0,0,29719,411108,0,1481,204511,3073028
11,291,863074,91,9303524,0,0,53944,653444,0,3142,326856,4267773
9,256,538347,83,5894247,0,0,51890,605278,0,3437,222084,3315539
5,351,483845,84,5697853,0,0,26415,401624,0,3553,189745,3243308
6,503,543699,49,6787904,0,0,29625,371368,0,3572,200380,2836101
14,1,555816,67,6115023,0,0,28775,315775,0,1473,203995,2875600
8,222,595038,95,6490149,0,0,31641,418288,0,3400,226678,3561999
6,1,536782,96,5828658,0,0,29741,360031,0,441,193461,3350304
12,1,690631,130,7608300,0,0,31188,362313,0,876,245961,3672055
8,1,958061,133,10270340,0,0,47290,433575,0,3233,327399,4471866
7,235,552523,77,7842443,0,0,26058,383480,0,1705,201389,3390608
1,0,494636,50,6683800,0,0,34778,476508,0,189,189288,2853252
4,150,550111,87,6935305,0,0,55362,514114,0,746,172576,2949702
10,186,346901,44,6021571,0,0,17543,221549,0,916,154308,2112542
3,111,375495,147,4487167,0,0,23579,259122,0,77,167371,3404799
9,449,497302,26,6388005,0,0,32063,337798,0,511,214554,2592189
4,171,400292,42,5437952,0,0,23153,283769,0,423,161589,2465798
5,268,355887,16,5118948,0,0,31100,327564,0,144,133487,1851200
0,162,317882,29,4294333,0,0,25004,299761,0,849,127947,2097264
2,214,529347,52,7466863,0,0,28390,378133,0,113,200616,2985677
2,0,403349,60,5779841,0,0,18735,294188,0,64,148768,2671776
9,189,450350,69,6040267,0,0,22676,341767,0,528,183253,3238813
8,0,349885,25,5178051,0,0,26943,316027,0,114,165831,2361437
2,268,277192,96,3543915,0,0,15040,223356,0,1212,147872,2625661
2,1,468598,43,5466676,0,0,33425,363512,0,3248,171416,2578501
2,232,475282,41,6382176,0,0,27094,326737,0,1318,184069,2943328
9,376,468989,27,8266466,0,0,41650,422781,0,1872,246863,3391043
7,1,343951,13,4691487,0,0,23415,230372,0,1649,136155,2212374
3,324,332246,70,3455079,0,0,26648,309767,0,878,158818,3581303
8,336,640086,102,6709193,0,0,54770,598081,0,6359,263144,4675893
0,327,425149,37,4970458,0,0,21950,268914,0,6062,168433,2793536
4,385,429361,63,5803005,0,0,43989,498176,0,3925,192825,3282680
6,224,343235,28,4503402,0,0,38419,487027,0,664,151822,2631556
0,170,334337,28,3913546,0,0,12559,240186,0,846,144744,2372967
0,311,415702,21,5003061,0,0,13103,221084,0,176,154080,2565538
1,620,475266,79,6415444,0,0,34921,477067,0,489,215898,3714964
3,1,372942,48,5210180,0,0,19865,336106,0,3492,163097,2735618
0,370,276508,17,4080432,0,0,15644,199898,0,60,132721,2093247
8,163,231992,27,3530439,0,0,14380,247910,0,587,117231,2111035
2,156,273559,49,4565247,0,0,18369,376013,0,733,142415,2531005
4,315,336453,51,4959402,0,0,28574,444107,0,3680,157798,3305143
6,283,462962,62,5825659,0,0,36545,552519,0,301,193686,3434820
6,331,316035,45,5134667,0,0,24262,322472,0,2165,145544,3082195
14,223,340427,58,5838796,0,0,20593,320165,0,191,171367,3564326
2,296,330989,43,5343250,0,0,23400,433259,0,2076,162467,3256750
5,1,332957,44,5730654,0,0,19601,295946,0,1884,158980,3268243
0,132,168421,23,2165905,0,11,11573,261310,0,2985,70535,1490029
14,234,295031,12,4913195,0,0,22746,372373,0,115,138977,2602762
2,250,315456,23,4784309,0,0,21558,398608,0,654,129336,2840345
4,371,359575,19,5415128,0,0,62544,907476,0,151,185137,2731527
2,163,277852,11,3962175,0,0,13825,290692,0,187,118702,2321555
2,281,287063,35,5261715,0,0,31763,598000,0,90,138714,3161925
6,826,341912,11,4604106,0,0,18784,329948,0,224,151357,2730593
0,121,264416,82,3171483,0,0,18308,446210,0,127,123851,3392623
4,0,320456,24,4952705,0,0,27525,562381,0,35,153401,2890131
4,373,364176,52,4818472,0,0,66667,972382,0,309,163304,3090768
1,239,312538,17,4460909,0,0,26410,416083,0,179,131832,2575233
1,1,304051,17,3966653,0,0,16559,285303,0,339,132865,2273618
2,289,406721,37,5300432,0,0,17468,319374,0,181,165743,2978931
2,214,382906,30,5318811,0,0,19155,301164,0,18409,156388,3065920
3,208,269565,18,4507399,0,0,21724,346440,0,11348,122920,2765305
8,394,301091,28,4636962,0,0,29721,328358,0,11313,128856,2729899
4,206,263246,14,5041388,0,0,11931,207635,0,8698,122557,2303143
3,155,247527,41,4283612,0,0,18550,280632,0,20459,123555,2912301
9,490,276988,8,5730342,0,0,17282,329595,0,3183,119409,2475363
4,177,181515,12,3961621,0,0,12934,288267,0,3203,86234,1778090
0,148,109030,34,2186330,0,0,13761,157201,0,271,58511,1493254
2,234,101194,4,1991938,0,0,7304,78988,0,393,59604,807696
6,1,164866,15,3323580,0,0,12097,144518,0,1704,74409,1593980
0,237,133588,8,2727044,0,0,9476,140820,0,623,69077,1183679
4,584,101739,0,1828604,0,0,13431,112731,0,1221,57984,759789
0,802,238507,3,5036453,0,0,12562,213301,0,2566,112393,1737864
4,315,181360,7,4019369,0,0,11485,198478,0,869,86739,1677612
4,270,250573,10,5310181,0,0,23142,307612,0,2615,110290,2022622
2,192,224088,3,4099350,0,0,27318,321840,0,478,93950,1863307
2,184,165482,10,3102473,0,0,9103,186333,0,425,71135,1680703
0,1,179681,4,3844101,0,0,11323,187735,0,330,86211,1506982
3,184,174519,10,3164768,0,0,10411,228612,0,354,75372,1631746
0,216,208482,2,3760663,0,0,17419,222290,0,241,86767,1801207
2,179,268221,6,4228274,0,0,24926,291401,0,114,114434,1994892
1,803,180302,2,3169013,0,0,13372,201243,0,184,87585,1483446
8,345,200835,6,3609243,0,0,12776,193352,0,125,97036,1904636
0,185,189867,33,2081330,0,0,19622,239784,0,135,85581,1928239
2,1060,155805,4,3323483,0,0,20425,201750,0,674,68119,1445910
6,146,186004,1,3091008,0,0,6846,141182,0,305,89506,1669960
4,473,155779,2,3287011,0,0,11947,209891,0,210,67394,1543970
2,183,266904,8,4539300,0,0,11503,172582,0,2571,110388,2021024
6,182,272846,6,4173508,0,0,15426,211893,0,215,107842,1832058
0,227,199703,8,3471160,0,0,21353,292458,0,870,80323,1675146
4,274,199498,5,3378624,0,0,11231,155964,0,273,93909,1581029
2,228,231075,7,4561205,0,0,11827,187185,0,4894,96799,1980309
7,286,228421,5,3731862,0,0,13298,177284,0,1462,110427,1755097
0,290,157088,41,1894491,0,0,11873,179535,0,66,87300,2107817
0,405,180411,37,2563215,0,0,29481,412602,0,27,97585,2143017
6,504,134919,0,2742911,0,0,7914,162272,0,115,69517,1227418
7,165,179063,3,3010605,0,0,8995,224138,0,11,89241,1505069
1,198,182829,2,3213083,0,0,10051,158140,0,27,88197,1524389
8,147,207657,6,3641721,0,0,19078,355468,0,9,92332,1778070
3,195,208305,1,3918737,0,0,18344,288938,0,240,100306,1758504
5,113,160608,60,2494962,0,0,9498,170339,0,18,85822,1993654
0,251,243385,1,3452871,0,0,12967,259341,0,57,102553,1613415
0,536,313126,6,4697980,0,0,13743,341818,0,131,118898,2445158
1,240,253251,9,4136109,0,0,14362,256084,0,95,117251,1849567
0,209,167397,1,2726276,0,0,15744,184053,0,4,85661,1320451
2,316,183796,45,2198420,0,0,9604,179585,0,16,83431,1932470
6,188,192630,2,2816979,0,0,8752,163764,0,89,89526,1556154
3,482,196942,2,3451964,0,0,11744,183382,0,29,88319,1653361
4,223,163045,32,2008130,0,0,8693,135601,0,116,78799,1819023
0,182,200281,2,3165819,0,0,9413,175353,0,288,91348,1571227
4,161,205862,7,3789913,0,0,13347,223392,0,168,91241,1927133
2,326,262277,4,4912441,0,0,23822,277248,0,252,122618,2421523
4,366,222892,5,4045913,0,0,13591,273859,0,499,103903,2226247
2,447,166962,5,2676795,0,0,8557,153168,0,20,87219,1680938
13,681,205661,10,2899314,0,0,6457,138700,0,936,101708,1840872
0,173,242094,55,3484684,0,0,15652,312536,0,1187,143305,3343572
0,1,187851,4,3126593,0,0,11601,230518,0,17,90697,1833635
2,378,149417,6,2544986,0,0,11948,296259,0,1,88740,1550350
0,296,156072,5,2847723,0,0,16764,327509,0,3,94968,1730701
4,207,139792,2,2692668,0,0,7801,156971,0,4,81078,1571163
4,525,226555,4,4074891,0,0,15767,292744,0,40,127630,2313609
3,243,205880,44,2905826,0,0,10289,221510,0,9,102856,2863191
6,670,230017,3,3574982,0,0,7967,224777,0,68,101592,2011342
2,944,153670,68,2151991,0,0,14045,226676,0,491,90245,2150529
0,178,194272,48,2169479,0,0,10085,139485,0,55,81806,2124492
1,78,219252,60,2359507,0,0,8327,178724,0,239,91158,2330088
0,517,212168,1,2911514,0,0,11401,215739,0,36,82848,1565849
0,213,216140,3,3790793,0,0,13287,259166,0,441,111441,2066628
0,1,163802,1,3044435,0,0,11567,181555,0,836,92970,1684158
1,252,148644,15,1832873,0,0,16294,217781,0,11,78009,1830406
2,160,181841,43,2008206,0,0,13393,308516,0,67,77289,2041911
0,94,202778,57,2899279,0,0,11137,187192,0,640,101917,2644242
0,290,210686,4,3682254,0,0,13350,227390,0,624,102558,2064035
2,260,190285,71,2360098,0,0,13479,186718,0,746,102379,2402099
0,246,229764,1,3170835,0,0,10094,177743,0,101,94630,1655245
0,217,268304,7,3618336,0,0,10656,195674,0,107,109920,2126763
6,1,209742,3,3571383,0,0,12744,302584,0,234,114527,1994535
0,1,180261,2,2536372,0,0,13967,252217,0,2,89860,1536376
2,1,155384,4,2360704,0,0,11385,127561,0,175,85228,1379598
4,388,324838,8,4329053,0,0,16551,293114,0,711,172142,2586687
5,253,214697,9,3260718,0,0,10204,212961,0,10,108698,2047732
2,378,233088,1,3411438,0,0,13982,263897,0,133,117532,1969562
2,305,213435,10,3656969,0,0,15475,258146,0,29,119634,2517054
0,358,227942,24,3284412,0,0,12423,213426,0,86,113812,2573654
0,427,191774,11,2931199,0,0,14112,248553,0,7,115800,1998704
2,234,182930,4,3010167,0,0,10356,232564,0,50,92572,1810693
8,234,308279,18,4415669,0,0,16924,336322,0,271,134541,2848086
6,255,205802,7,3781660,0,0,12914,187622,0,54,121806,2285293
4,617,224000,6,3506906,0,0,9063,183819,0,79,112318,2373859
2,289,207686,9,2593212,0,0,10685,237111,0,36,92043,1971695
2,1,237681,1,3057862,0,0,10309,187253,0,55,105872,2102308
4,512,191580,1,2258649,0,0,15328,219385,0,60,94130,1478397
0,298,169977,5,1846246,0,0,15248,314073,0,38,80470,1332494
2,68,154578,23,1355509,0,0,10089,161489,0,323,80658,1624547
5,243,187334,3,1949509,0,0,8224,97873,0,530,100662,1303843
0,1,176001,4,2009760,0,0,11124,190836,0,55,90002,1421439
4,1,224182,2,2410661,0,0,14192,234403,0,135,105525,1645972
5,496,221697,7,2632644,0,0,25413,288346,0,403,132596,2099298
2,333,162486,37,1652899,0,0,12406,161396,0,0,92870,1910854
10,329,285747,15,3276381,0,0,11527,213589,0,599,166261,2689391
4,218,337585,38,3511303,0,0,14129,230714,0,1818,156531,2650124
0,189,211426,9,2116263,0,0,20089,243854,0,880,119474,1954039
0,231,215629,10,2163425,0,0,12987,158126,0,1506,127197,1991369
7,526,224853,8,2220606,0,0,10355,148748,0,999,125390,1912755
7,537,268511,15,2627349,0,0,22049,351209,0,2527,151480,2412555
4,208,293765,9,2932456,0,0,14721,220701,0,1776,158499,2420878
3,1,330871,10,3451132,0,0,17719,232710,0,2770,204243,2409037
0,1,353593,18,3240060,0,0,18175,210711,0,2216,212236,2948868
3,1,228024,3,2665090,0,0,12427,167715,0,2286,142492,1917557
0,283,282667,55,2023051,0,0,15388,190912,0,3152,165454,2977148
0,187,325416,32,3323596,0,0,14451,195820,0,3769,178991,2851913
2,436,237296,18,4238224,0,0,17026,269426,0,2879,139746,2534869
2,1,175554,8,2222873,0,0,12572,183084,0,764,103730,1629340
2,1,215543,4,2707365,0,0,12751,157102,0,1618,114722,1930204
2,225,206245,15,2565736,0,0,15528,232616,0,279,124902,2641277
1,280,278284,22,3239720,0,0,13884,227760,0,1088,154354,2920895
2,853,296852,18,3173279,0,0,30098,370585,0,1106,184986,3118629
2,360,251061,15,2959213,0,0,13641,198171,0,319,154136,2695974
0,339,206691,13,3465370,0,0,12518,194576,0,318,115646,2136236
0,375,231082,9,3561339,0,0,21906,300810,0,693,147740,2139419
6,218,287436,7,4020331,0,0,19419,218654,0,472,149013,2335772
0,266,193885,6,2866124,0,0,16546,158436,0,46,113928,1629044
5,235,234410,14,2654368,0,0,15572,182312,0,24,140956,2266600
2,181,247225,22,4138268,0,0,16533,197821,0,51,146693,2421393
0,221,251007,5,3705094,0,0,14027,213531,0,276,131204,2178537
0,201,280503,20,2908128,0,0,14732,226390,0,94,162041,2436910
9,304,200641,8,3167187,0,0,18074,175878,0,88,121222,1725657
3,373,189530,9,3561308,0,0,13976,174369,0,50,117793,1994365
2,236,201175,2,3440080,0,0,10636,148194,0,44,117308,1785822
0,236,338198,17,3885397,0,0,11039,131480,0,1133,148129,2615507
4,372,288907,7,4847254,0,0,16272,205689,0,622,153140,2378193
0,289,163683,3,3088387,0,0,16094,170361,0,95,98744,1731439
0,319,188090,5,3721172,0,0,10437,126412,0,492,113189,1908920
8,203,195916,12,4061195,0,0,9452,131429,0,64,113532,2215425
0,258,154281,7,3420073,0,0,9141,131898,0,258,89275,1823407
6,273,241644,18,4957388,0,0,15472,234486,0,1105,127150,2496598
11,1,240175,1,2777200,0,0,29244,266615,0,220,128162,1731788
7,178,204034,6,2760948,0,0,10267,114804,0,177,99667,1561760
0,227,115839,5,1300520,0,7,2504,45387,0,410,63504,781913
8,259,186416,2,3097485,0,0,15814,217150,0,89,84126,1374666
6,213,192882,3,3365451,0,0,25095,263974,0,11,97171,1555954
0,216,166976,4,2844590,0,0,11743,122971,0,1,76672,1293702
2,344,215821,5,3835138,0,0,12111,146646,0,87,103490,1714807
6,180,226027,10,4219623,0,0,9790,125022,0,27,107507,1866460
2,219,204695,7,3974726,0,0,10293,140388,0,2,105441,1810793
8,362,186058,6,3136849,0,0,12084,135956,0,104,95495,1386781
4,176,149209,8,2642155,0,0,7869,102156,0,24,74550,1307551
0,228,219770,12,4147242,0,0,7618,79483,0,139,102189,1678355
0,305,174246,10,2239837,0,0,8712,110846,0,54,87687,1368757
0,204,195065,7,3550563,0,0,11894,140079,0,252,84677,1504693
0,280,190122,8,3627170,0,0,12400,175981,0,98,83079,1546367
5,1,195229,6,3955091,0,0,18730,239034,0,47,93912,1676688
2,1,248321,4,4521138,0,0,15342,194689,0,85,106512,1957633
0,275,185457,15,4236848,0,0,11914,175706,0,19,88352,1854926
4,346,229725,16,4579141,0,0,19880,286910,0,75,101590,1938966
3,382,296113,9,4597697,0,0,18338,263001,0,73,116357,1969129
4,1,175479,3,3111401,0,0,8136,151926,0,11,72815,1369302
4,1,180836,5,3221864,0,0,15436,230556,0,196,74332,1421873
2,359,228322,16,4098567,0,0,11103,151018,0,1587,96643,2061499
0,628,261569,22,5136672,0,0,32681,583046,0,1652,129610,2548987
2,646,202598,6,3266663,0,0,22981,243714,0,245,96547,1643426
1,265,124169,6,2232091,0,0,6997,104566,0,177,69374,1488796
6,294,136920,2,2805910,0,0,9912,121908,0,253,82087,1507134
0,145,129301,2,2564548,0,0,8072,126302,0,7,66487,1259861
1,445,121071,2,2294027,0,0,6804,112437,0,59,68306,1277532
4,1,136919,7,2231976,0,0,9023,107712,0,66,68924,1131645
0,207,107245,7,1667312,0,0,6080,90855,0,52,62295,1070392
2,1,134755,8,1752163,0,0,9108,131461,0,82,70396,1077156
0,195,102168,3,1432900,0,0,7002,99302,0,19,52700,929021
14,294,133172,3,1975756,0,0,7705,87198,0,175,80361,1185449
1,321,121978,1,1511067,0,0,9138,96934,0,93,61904,890792
0,502,97259,46,1336328,0,0,5075,76100,0,48,61422,1307812
2,109,149435,34,2091815,0,0,6994,94493,0,28,81251,1902069
1,235,167158,6,2875337,0,0,6698,104700,0,61,88649,1464327
8,358,139293,9,3128069,0,0,6447,117949,0,14,83926,1556553
8,237,127246,44,2142337,0,0,6848,108801,0,8,70403,1801746
2,206,90418,50,1434560,0,0,5457,75602,0,33,55140,1253619
1,1,116617,4,2338847,0,0,6161,124328,0,70,62851,1053322
0,107,96021,27,1539081,0,0,5364,103109,0,124,53387,1389960
6,94,115309,66,1809681,0,0,7951,101861,0,142,72353,1686644
0,0,230930,19,3798407,0,0,12593,160126,0,149,114118,1957124
4,275,152386,7,2947517,0,0,8490,112768,0,15,79245,1322151
4,255,146581,4,2718775,0,0,9439,168701,0,10,77970,1236504
2,374,191292,8,3529381,0,0,16462,293593,0,59,106349,1597575
0,273,139362,9,2929790,0,0,19620,257109,0,1,79485,2047921
6,1,119508,4,2173293,0,0,8228,116194,0,5,66479,1117826
3,163,108687,30,2022602,0,0,8456,129686,0,1,64374,1622107
2,208,122853,2,3024640,0,0,8314,149364,0,22,68072,1365136
2,331,275448,9,4665544,0,0,6607,153953,0,337,142842,2133245
1,261,203521,6,3593062,0,0,13013,169666,0,229,120642,1862698
2,277,129360,68,2054136,0,0,6080,115926,0,74,66095,1590585
2,185,119790,45,2131841,0,0,6951,111386,0,66,64009,1589755
6,218,119129,4,2491651,0,0,7178,117032,0,23,65711,1171299
9,283,154819,27,2382455,0,0,8835,125327,0,168,88918,1911889
11,192,113287,204,1918439,0,0,11586,157223,0,12,68698,1473874
4,240,121443,2,2566320,0,0,6847,91057,0,88,63223,1219445
4,237,173794,11,2977083,0,0,6687,117336,0,337,90682,1602556
3,216,182606,7,2811981,0,0,7366,106257,0,308,87267,1548984
2,285,144700,12,3085764,0,0,9367,138250,0,30,72062,1519933
5,350,200531,21,3117753,0,0,13192,175727,0,276,91479,1738523
4,311,189845,14,2902397,0,0,5629,101104,0,224,93605,1802528
1,181,171534,12,2943712,0,0,6140,105997,0,53,78081,1559215
0,263,163026,9,2682872,0,0,8300,155743,0,131,75536,1435855
0,1,165760,13,2373920,0,0,8143,162117,0,308,84501,1443506
5,294,148892,12,2457981,0,0,16097,207998,0,119,81145,1520136
7,187,102530,49,1609956,0,0,5313,59601,0,161,55687,1592029
3,94,177106,60,3073179,0,0,8597,111746,0,226,99841,2733164
0,282,167015,2,3263757,0,0,8209,114520,0,366,90397,1825004
2,567,149293,7,2743735,0,0,9502,126749,0,12,77480,1285937
59,228,150256,11,3233099,0,0,10034,120290,0,72,79596,1637978
0,380,126480,8,3053782,0,0,6923,105513,0,5,74754,1560276
0,229,146945,1,2892134,0,0,10969,132136,0,33,83094,1324748
0,347,133860,3,3148584,0,0,9174,146897,0,102,74042,1432912
0,243,184560,6,4796869,0,0,7720,159727,0,76,86509,2165084
4,343,207104,6,4954466,0,0,12694,166986,0,189,126087,2174185
2,280,151538,20,4365960,0,0,8244,117697,0,42,90799,2131457
0,359,215566,22,5258914,0,0,11279,198319,0,752,128786,2613415
4,283,152386,13,3609281,0,0,8825,153910,0,153,87513,1897221
2,259,158982,58,3622166,0,0,15950,254928,0,9,108511,3157717
2,251,165474,27,4658263,0,0,12979,199541,0,265,103510,2484511
1,231,122650,22,3662163,0,0,9303,148306,0,165,69023,2059186
4,323,137447,11,3285976,0,0,9274,162823,0,386,85042,1568994
1,252,170478,17,4084653,0,0,16243,288051,0,512,108856,2319540
8,335,108480,64,2453092,0,0,6241,131618,0,352,79033,2054092
5,39,127910,52,2479242,0,0,6734,152158,0,343,88836,2064503
0,66,306209,144,4494797,0,0,16124,301829,0,1084,191622,3879625
8,1,232654,39,4705690,0,0,12092,245859,0,756,154858,2700036
2,310,234769,22,4077340,0,0,14508,226799,0,280,155585,2871093
5,265,116255,7,2875678,0,0,6537,107084,0,393,86802,1699620
0,193,174730,20,4144170,0,0,9622,203800,0,682,105893,2474978
2,263,247115,28,4563703,0,0,11192,246866,0,1598,147919,2417262
2,305,228502,35,4118711,0,0,11310,244691,0,633,156954,2883003
4,669,275285,52,4172870,0,0,13321,209437,0,513,154863,2912735
4,31,160324,47,2574247,0,0,12253,201953,0,295,117473,2329443
2,17,144152,118,2646651,0,0,6709,153224,0,373,122860,3025147
0,10,100475,66,1823934,0,0,5577,146897,0,87,73421,1825333
3,21,80543,20,851104,0,26,3199,68197,0,180,52719,975377
6,49,130804,69,1739801,0,0,9682,166413,0,39,96589,1999179
3,201,177212,14,3133110,0,0,7902,173081,0,179,113658,1928288
0,42,244032,146,3330907,0,0,9479,183688,0,295,151052,3137274
0,29,213709,62,2379179,0,0,10035,197046,0,962,126900,2345143
15,50,176108,65,2495158,0,0,11541,173965,0,30,107623,2320610
4,23,165939,62,2484167,0,0,8147,149072,0,410,106873,2199704
0,12,168297,49,2669053,0,0,6696,179997,0,488,108399,2561816
0,265,200900,21,3694374,0,0,7272,148174,0,456,114468,1954176
1,37,123674,66,1713271,0,0,6447,170825,0,434,80822,2066536
0,258,148881,24,2676471,0,0,15289,341522,0,103,98356,1813915
3,941,114390,43,1373496,0,0,7633,152579,0,19,82884,2010953
2,353,163863,30,1728745,0,0,9222,197803,0,136,111535,2114951
37,285,187866,9,2543659,0,0,7032,169676,0,227,117071,1764988
2,204,164676,30,1403156,0,0,9379,170125,0,101,103881,1859365
2,177,134633,64,1350492,0,0,12511,220144,0,214,88728,1800792
0,957,157053,44,1470881,0,0,8541,175836,0,303,98542,1975867
2,274,201312,38,1916205,0,0,13710,288798,0,10127,126815,2278160
0,455,149497,70,1608292,0,0,8583,206042,0,101,104232,1890750
13,326,152334,72,1648628,0,0,10109,237037,0,295,107478,2059968
6,493,240513,19,2579477,0,0,22023,288863,0,106,165179,1973719
2,491,52929,16,338885,0,7,2203,27197,0,116,37457,659626
2,177,102000,41,974726,0,0,5142,79974,0,48,78968,1333151
1,159,233634,80,2362016,0,0,7199,141221,0,291,151025,2725908
6,202,168115,85,1501838,0,0,23774,281970,0,306,118253,1886644
0,506,312679,83,2154015,0,0,18876,275877,0,340,222206,2853889
6,433,231386,50,1986644,0,0,18939,263548,0,425,154714,2418643
5,689,192207,45,1543647,0,0,9658,197335,0,37,110320,2266930
2,276,131400,44,1306209,0,0,13561,317409,0,254,81533,1661684
2,177,114584,38,1244360,0,0,6471,132973,0,58,69198,1582828
2,331,142290,31,1473190,0,0,6357,163300,0,223,85623,1795164
0,181,117151,34,1346495,0,0,5483,162154,0,50,69137,1619456
2,181,147574,25,1670690,0,0,8643,207853,0,234,85623,1988093
1,527,106636,23,1347718,0,0,6446,144571,0,193,68370,1541757
2,151,115155,29,1508380,0,0,6529,121398,0,188,67179,1469087
2,245,105603,18,2163096,0,0,7758,168423,0,53,66199,1936488
2,249,104696,34,1808263,0,0,8161,156063,0,178,63899,1608292
6,191,136827,31,2013959,0,0,12406,218137,0,95,88016,2078691
3,192,137607,26,1966646,0,0,8848,185416,0,182,93321,1710408
1,567,112460,23,1590095,0,0,8652,176161,0,165,68207,1803474
0,193,100206,19,1571118,0,0,8315,155313,0,128,65814,1604314
6,195,149071,39,2618632,0,0,8987,197762,0,166,94685,2327313
1,195,120850,36,2014294,0,0,10104,149388,0,127,76793,2275749
12,838,111534,37,1905167,0,0,6395,140938,0,240,67085,2021186
2,270,121292,31,2082535,0,0,6895,148829,0,272,77615,2157792
0,316,135506,76,2521516,0,0,10161,253113,0,232,99259,2759752
3,265,125193,67,2379668,0,0,10510,245654,0,224,91413,2140173
0,622,139260,30,2117625,0,0,14826,373490,0,195,90323,2249927
2,374,140007,32,1657614,0,0,11995,191414,0,169,94193,2453434
6,343,135073,47,1410832,0,0,8096,146866,0,115,91541,1938361
2,289,123145,32,1527962,0,0,8701,188598,0,106,75126,1866999
16,182,173796,47,1889262,0,0,7931,230141,0,180,111007,2306144
3,201,103688,25,1343872,0,0,5843,130399,0,86,73979,1857634
0,101,84669,28,1330127,0,0,5399,107688,0,77,54392,1815778
0,123,77446,47,1159041,0,0,5631,187088,0,53,53570,1690332
7,78,93903,65,1230781,0,0,6003,117821,0,36,60023,1671584
0,160,75353,24,1342407,0,0,9074,220700,0,45,53304,1746776
6,503,122483,37,1342060,0,0,9840,174247,0,157,89479,1953178
0,210,88115,59,1256937,0,0,5291,118620,0,145,65186,1735657
10,313,155922,61,1941560,0,0,9320,140535,0,208,109703,2569037
0,243,187355,40,2539250,0,0,13878,252799,0,266,134074,3285283
4,164,108005,51,1568197,0,0,10691,183490,0,114,84094,2463468
2,402,241644,28,3430623,0,0,17583,322347,0,420,159939,3279481
5,277,235371,42,5231434,0,0,10803,203617,0,381,163890,4087306
4,784,159631,91,1937807,0,0,9452,166424,0,189,113284,3503698
0,693,133641,87,1607476,0,0,13218,311782,0,234,95474,3054877
0,347,194689,28,3253214,0,0,10699,313822,0,431,136696,3149073
3,600,114798,52,1495808,0,0,7539,170301,0,401,79081,2771765
0,268,144906,63,1691533,0,0,8144,220102,0,234,101412,2673015
4,679,120900,73,1329827,0,0,6726,153821,0,145,82495,2207354
0,472,89754,39,963971,0,0,7775,216973,0,0,58006,1784376
0,481,127393,49,1261914,0,0,14784,270792,0,7,94898,2380094
2,195,83635,44,968655,0,0,6152,90904,0,19,57545,1724903
2,1184,111287,48,1288655,0,0,5390,121945,0,225,79284,2341309
0,342,89725,71,1030726,0,0,7152,161010,0,10,72296,2015396
11,528,93088,100,950608,0,0,7583,143901,0,25,79243,1810981
11,877,126673,75,1145686,0,0,9722,149943,0,206,90944,1962264
8,141,139605,43,1614871,0,0,12083,213888,0,212,109161,2897791
2,263,207434,91,2302052,0,0,6778,141716,0,886,151526,3848753
2,801,136842,41,1368780,0,0,11633,249152,0,330,100160,2720974
0,806,145744,63,1605676,0,0,8166,199352,0,290,116293,3152724
12,234,124144,3,2345649,0,0,9314,186787,0,412,89250,2182892
0,552,164879,120,1859275,0,0,7378,148053,0,722,116720,3575137
0,160,114832,32,1448976,0,0,8130,204626,0,280,75156,2620237
12,143,126426,51,1380603,0,0,6957,155812,0,491,84808,2234747
4,183,125281,37,1369813,0,0,8719,158929,0,315,84537,2239979
